k_bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;x
k_bagan_adj;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;x
d_bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;x
d_bagan_adj;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;x
c_bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;x
c_bagan_adj;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;x
b_bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;Bagan;x
b_myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;Myingyan;x
b_pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;Pakokku;x
b_monywa;Monywa;Monywa;Monywa;Monywa;Monywa;Monywa;Monywa;Monywa;Monywa;Monywa;Monywa;Monywa;Monywa;x
b_ma_au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;Ma Au;x
b_myaing;Myaing;Myaing;Myaing;Myaing;Myaing;Myaing;Myaing;Myaing;Myaing;Myaing;Myaing;Myaing;Myaing;x
b_myitche;Myitche;Myitche;Myitche;Myitche;Myitche;Myitche;Myitche;Myitche;Myitche;Myitche;Myitche;Myitche;Myitche;x
b_pauk;Pauk;Pauk;Pauk;Pauk;Pauk;Pauk;Pauk;Pauk;Pauk;Pauk;Pauk;Pauk;Pauk;x
c_ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;x
c_ava_adj;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;x
b_ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;Ava;x
b_sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;Sagaing;x
b_amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;Amarapura;x
b_mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;Mandalay;x
b_patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;Patheingyi;x
